arr_observation_id,article_id,company_id,observation_date,observation_status,date_parse_status,observation_year,observation_quarter,observation_month,arr_usd,revenue_raw,source_currency,company_match_status,source_file,parse_method_version,pipeline_run_id
51ef4edb-c1c2-554a-b22e-57ec14964b91,ART0562,fa848049-e1a2-57f0-935a-4d48dcaddc61,2024-11-16,DATED,PARSED,2024,4,11,3612000000,"$3,612,000,000",USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
1d841141-d08c-5170-8910-2c7124c20d53,ART0563,dd92adee-a175-5086-8ee3-31cafbbd4d9a,2024-08-21,DATED,PARSED,2024,3,8,1566000000,$1.566 billion,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
1deb8a45-77c3-5b31-a0d9-6cee21206abd,ART0564,ea56a6ce-74c8-5db9-a8e0-55f570076e47,2024-07-28,DATED,PARSED,2024,3,7,100700000000,100700.0M USD,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
b7a01b23-bf19-5644-a11c-3d77d855015e,ART0565,c9a9b7c2-97d1-5591-869e-b4f04eeab027,2024-11-20,DATED,PARSED,2024,4,11,8190000000,"€7,445,454,545",EUR,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
b6308cb5-d20d-57ed-8e14-59b859dd5ee2,ART0566,9d4d58c5-91bd-5317-85a0-a0cd048740af,2023-09-03,DATED,PARSED,2023,3,9,310000000,"£244,094,488",GBP,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
d26b1e11-73b6-56f9-8564-c56c99314cef,ART0567,9b997e26-b47f-511c-b401-d9b3a6ac9c4f,2024-05-21,DATED,PARSED,2024,2,5,1870000000,"¥280,500,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
6c0a0967-f3d5-508e-bd35-db5866e74fe6,ART0568,245ee582-6dec-5cc1-a198-e4acaa865688,2023-11-15,DATED,PARSED,2023,4,11,1250000000,$1.188B - $1.312B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
cb8c54d2-28ab-555f-83be-1f35aa68659b,ART0569,9d4d58c5-91bd-5317-85a0-a0cd048740af,2024-09-05,DATED,PARSED,2024,3,9,399000000,$399.0 million,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
1b6aac4c-cea8-5692-9c49-6923cc35a1c7,ART0570,5449894a-8967-53fd-96aa-711e4f2caebf,2024-11-17,DATED,PARSED,2024,4,11,1034000000,$1.034B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
c62e81f0-de13-50c6-a009-e28d5e589311,ART0571,fa848049-e1a2-57f0-935a-4d48dcaddc61,2023-05-12,DATED,PARSED,2023,2,5,2520000000,$2520.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
d761c2d0-19a1-5b26-8a55-5eda8db2d208,ART0572,6e09eb1e-79ed-5163-8702-a611f7c20c68,2022-10-21,DATED,PARSED,2022,4,10,1700000000,"$1,700,000,000",USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
2af9b867-441f-5f69-8498-dbe0520d956f,ART0573,5c86f678-723f-56ff-bd4b-8440df5459ba,2023-10-10,DATED,PARSED,2023,4,10,900000000,$0.900 billion,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
05445384-8f99-539e-9777-90ec6bc86e44,ART0574,771af71e-0eea-5ae0-9aff-9a0609ace44a,2024-03-24,DATED,PARSED,2024,1,3,34680000000,34680.0M USD,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
82ce6087-9a8c-53ef-b0bc-4cdd9d66266c,ART0575,6e09eb1e-79ed-5163-8702-a611f7c20c68,2023-09-16,DATED,PARSED,2023,3,9,2100000000,"€1,909,090,909",EUR,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
63e5ee86-44e2-583d-b4f7-df08052d9e1e,ART0576,30365688-fa79-5b90-b869-7fc216599069,2024-04-21,DATED,PARSED,2024,2,4,2904000000,"£2,286,614,173",GBP,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
a1929389-057a-57f0-8db0-81debe46e547,ART0577,08256776-704b-50e0-92ce-c74e516f9c80,2024-01-19,DATED,PARSED,2024,1,1,95040000000,"¥14,256,000,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
899d4a5f-5d93-52cd-b01c-ec3528c6cadb,ART0578,8d99fa8b-ca33-5878-9209-2b1f97f99f6b,2022-08-18,DATED,PARSED,2022,3,8,500000000,$475.0M - $525.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
e0c327b3-5c85-55f2-a669-0f3c47c21749,ART0580,dd92adee-a175-5086-8ee3-31cafbbd4d9a,,UNDATED,INVALID,,,,1180000000,$1.180B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
e4ca3d21-c0d2-5b3c-b4cd-967c921f735a,ART0581,7404b547-e172-5517-92d1-7c31c711048b,2024-09-16,DATED,PARSED,2024,3,9,9520000000,$9520.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
09b7c411-bee0-5612-831a-14248389aa9d,ART0582,5ed089c3-b138-5004-b73c-fbfc8d07c0ca,2024-03-12,DATED,PARSED,2024,1,3,2250000000,"$2,250,000,000",USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
5872863e-c885-564e-a865-1b763b285c95,ART0584,1eabfb03-492b-52d1-9f8f-afbd3e484ada,2024-03-13,DATED,PARSED,2024,1,3,1019000000,1019.0M USD,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
d40b58ca-8128-5b7f-99f5-b78f2abed3d2,ART0585,9b997e26-b47f-511c-b401-d9b3a6ac9c4f,2024-06-02,DATED,PARSED,2024,2,6,1870000000,"€1,700,000,000",EUR,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
cdd809f7-b298-5db0-9415-616499e951a7,ART0586,8f05416c-1b7c-5110-a049-ff66e663eccf,2022-12-16,DATED,PARSED,2022,4,12,2050000000,"£1,614,173,228",GBP,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
4f558f87-7ad8-54f2-bb19-dc84bdd77041,ART0587,bd719dfe-542a-55b1-b391-b5ab6875b1e2,,UNDATED,INVALID,,,,1620000000,"¥243,000,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
e7e198d7-6c99-5ff7-a4b9-7183b23da609,ART0588,f36a832f-cd27-58af-b8c6-fb63f6bea323,2023-05-10,DATED,PARSED,2023,2,5,73500000000,$69.825B - $77.175B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
547e2cb3-1212-5696-92bf-b3a3f231f33a,ART0589,31d3ab7c-19ed-5a35-ac6e-2b6a8f0e6e67,2024-11-14,DATED,PARSED,2024,4,11,9945000000,$9945.0 million,USD,AMBIGUOUS,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
0643113b-392e-5645-ab3d-22e421b24703,ART0590,ea56a6ce-74c8-5db9-a8e0-55f570076e47,2022-01-20,DATED,PARSED,2022,1,1,70000000000,$70.000B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
8b8234f5-7941-5a6a-b448-813ea2c9516e,ART0591,c9a9b7c2-97d1-5591-869e-b4f04eeab027,2024-02-23,DATED,PARSED,2024,1,2,7878000000,$7878.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
d3001c06-93de-5a3e-873b-cdea3771ac61,ART0592,8f05416c-1b7c-5110-a049-ff66e663eccf,2024-03-07,DATED,PARSED,2024,1,3,3536000000,"$3,536,000,000",USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
76e1bc44-8c2f-53e1-b6f8-02e1862d8a36,ART0593,245ee582-6dec-5cc1-a198-e4acaa865688,2024-06-26,DATED,PARSED,2024,2,6,1350000000,$1.350 billion,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
8944d5ad-542c-55fe-9d92-881a67d31e6c,ART0594,9d4d58c5-91bd-5317-85a0-a0cd048740af,2024-09-10,DATED,PARSED,2024,3,9,407000000,407.0M USD,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
a1c3aea6-d773-5709-b714-971d7af32645,ART0595,9748d0cc-1284-54f9-afc0-d1692fe79ff8,2022-04-09,DATED,PARSED,2022,2,4,47250000,"€42,954,545",EUR,UNRESOLVED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
2a2f4937-d4e0-5f11-8f55-6f8fa90a8fb2,ART0597,5449894a-8967-53fd-96aa-711e4f2caebf,2024-08-20,DATED,PARSED,2024,3,8,884000000,"¥132,600,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
ba47d772-0d11-594b-9451-a184d13f682c,ART0598,fa848049-e1a2-57f0-935a-4d48dcaddc61,2024-05-27,DATED,PARSED,2024,2,5,3192000000,$3.032B - $3.352B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
1f5cce37-975c-565c-b665-925659085f08,ART0599,6e09eb1e-79ed-5163-8702-a611f7c20c68,2024-07-06,DATED,PARSED,2024,3,7,2576000000,$2576.0 million,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
a35aa4e7-074f-55f8-8750-56cac8e98b9c,ART0600,5c86f678-723f-56ff-bd4b-8440df5459ba,2022-08-27,DATED,PARSED,2022,3,8,710000000,$0.710B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
2e9b5e93-574b-5d9c-8e23-fb45f5f046e4,ART0602,771af71e-0eea-5ae0-9aff-9a0609ace44a,2024-09-10,DATED,PARSED,2024,3,9,36380000000,"$36,380,000,000",USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
8fb7635f-7c5b-59c4-b373-aeb299c02ce9,ART0603,30365688-fa79-5b90-b869-7fc216599069,2024-10-16,DATED,PARSED,2024,4,10,3480000000,$3.480 billion,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
51e08ee4-ff5e-566c-bfa8-af6d09a9cec4,ART0604,9748d0cc-1284-54f9-afc0-d1692fe79ff8,2024-09-06,DATED,PARSED,2024,3,9,135000000,135.0M USD,USD,UNRESOLVED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
e34872a6-37b1-5b8a-8728-5f6c5f98c138,ART0605,f36a832f-cd27-58af-b8c6-fb63f6bea323,2024-02-25,DATED,PARSED,2024,1,2,79170000000,"€71,972,727,273",EUR,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
fc012da1-e586-5104-99ab-b35fc015cf46,ART0606,f36a832f-cd27-58af-b8c6-fb63f6bea323,2024-12-02,DATED,PARSED,2024,4,12,83850000000,"£66,023,622,047",GBP,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
0ea86bf7-b1f3-5c73-a8d0-f4b0361ed676,ART0607,08256776-704b-50e0-92ce-c74e516f9c80,2024-03-22,DATED,PARSED,2024,1,3,95040000000,"¥14,256,000,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
55ab46b0-9950-5993-a8b6-8fc10603bdcc,ART0608,8d99fa8b-ca33-5878-9209-2b1f97f99f6b,,UNDATED,INVALID,,,,760000000,$722.0M - $798.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
0e36fa43-53ca-5957-8013-a55f08142a60,ART0609,5c86f678-723f-56ff-bd4b-8440df5459ba,2024-05-27,DATED,PARSED,2024,2,5,1044000000,$1044.0 million,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
3f7bdf16-7ad5-5e44-96dd-f74f51438924,ART0610,dd92adee-a175-5086-8ee3-31cafbbd4d9a,2024-04-08,DATED,PARSED,2024,2,4,1499000000,$1.499B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
91a5e4f3-02d1-5605-ab48-90cf826dff3c,ART0611,7404b547-e172-5517-92d1-7c31c711048b,2024-09-01,DATED,PARSED,2024,3,9,9520000000,$9520.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
d7f6d1c7-a626-535b-8565-3a814a8cd567,ART0612,5ed089c3-b138-5004-b73c-fbfc8d07c0ca,2024-04-24,DATED,PARSED,2024,2,4,2790000000,"$2,790,000,000",USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
dea89b55-8f4a-5c1e-8315-fe77112fc1b9,ART0614,5c86f678-723f-56ff-bd4b-8440df5459ba,2024-12-19,DATED,PARSED,2024,4,12,1215000000,1215.0M USD,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
50dcd40f-1985-59cc-a09c-66413b21d47c,ART0615,1eabfb03-492b-52d1-9f8f-afbd3e484ada,2023-04-02,DATED,PARSED,2023,2,4,790000000,"€718,181,818",EUR,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
c3ed16ad-c0b8-5de7-a9e5-9bac65bd7eac,ART0616,9b997e26-b47f-511c-b401-d9b3a6ac9c4f,2024-05-03,DATED,PARSED,2024,2,5,1870000000,"£1,472,440,945",GBP,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
514312eb-eb52-56ba-9bae-5e6882c2725c,ART0617,bd719dfe-542a-55b1-b391-b5ab6875b1e2,2024-05-11,DATED,PARSED,2024,2,5,1725000000,"¥258,750,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
531e1c5c-d827-5804-8f6f-da1353029dc2,ART0618,8f05416c-1b7c-5110-a049-ff66e663eccf,2024-09-05,DATED,PARSED,2024,3,9,3774000000,$3.585B - $3.963B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
7e854e24-ccd6-531f-be92-bf624385d8d1,ART0619,bd719dfe-542a-55b1-b391-b5ab6875b1e2,2024-06-21,DATED,PARSED,2024,2,6,1725000000,$1725.0 million,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
074818f5-d7e0-5e6b-8cd6-2d870928e82c,ART0620,bd719dfe-542a-55b1-b391-b5ab6875b1e2,2024-05-01,DATED,PARSED,2024,2,5,1725000000,$1.725B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
7cee0fb3-b86e-52f5-bb16-7d2a45972c53,ART0621,a992e412-2b10-50bc-bf9c-23b7974ddb91,2024-08-13,DATED,PARSED,2024,3,8,58500000000,$58500.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
30b2bf27-7104-5d1a-bd18-cd41d5db1f5b,ART0622,f36a832f-cd27-58af-b8c6-fb63f6bea323,,UNDATED,INVALID,,,,82290000000,"$82,290,000,000",USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
ac65e061-4bec-504d-8f34-5e964253c4ed,ART0623,ea56a6ce-74c8-5db9-a8e0-55f570076e47,2024-12-20,DATED,PARSED,2024,4,12,102600000000,$102.600 billion,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
a79d2916-bd94-51b1-9220-62187e1f13d3,ART0624,d693985f-b2d1-5141-9ca6-89a18bbd47fe,2024-05-14,DATED,PARSED,2024,2,5,82000000,82.0M USD,USD,UNRESOLVED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
59858e12-536d-5c57-ae82-2c45dfa0dc98,ART0625,c9a9b7c2-97d1-5591-869e-b4f04eeab027,2023-01-18,DATED,PARSED,2023,1,1,6600000000,"€6,000,000,000",EUR,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
e104c179-5616-5597-ac71-67e449db3a56,ART0626,a992e412-2b10-50bc-bf9c-23b7974ddb91,2024-06-20,DATED,PARSED,2024,2,6,54000000000,"£42,519,685,039",GBP,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
adea3076-0b39-5752-99ea-54d6cd821479,ART0627,e7f9dcc7-eff3-506f-a8f7-03cd6a783d02,2024-01-04,DATED,PARSED,2024,1,1,20000000,"¥3,000,000,000",JPY,UNRESOLVED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
68a396e3-9708-5546-9930-93d356552129,ART0628,245ee582-6dec-5cc1-a198-e4acaa865688,2023-12-27,DATED,PARSED,2023,4,12,1250000000,$1.188B - $1.312B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
fd4b00b2-3bcb-52cc-a86b-6fabd4bde27e,ART0629,9d4d58c5-91bd-5317-85a0-a0cd048740af,,UNDATED,INVALID,,,,388000000,$388.0 million,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
355cdc27-e733-51ba-9e77-9a8fb630e632,ART0631,5449894a-8967-53fd-96aa-711e4f2caebf,2024-01-09,DATED,PARSED,2024,1,1,602000000,$602.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
0aeb328b-63ec-5012-94e1-fa835460abbf,ART0632,c9807484-5f9e-58bd-8b9c-6f6bb99bf5cf,2024-11-12,DATED,PARSED,2024,4,11,260000000,"$260,000,000",USD,UNRESOLVED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
a8a4954d-07ab-5d5d-9724-c14c551e2bbc,ART0633,fa848049-e1a2-57f0-935a-4d48dcaddc61,2024-11-16,DATED,PARSED,2024,4,11,3612000000,$3.612 billion,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
c4d89862-257d-51e3-be81-3e3588035ade,ART0634,5ed089c3-b138-5004-b73c-fbfc8d07c0ca,2023-06-10,DATED,PARSED,2023,2,6,1600000000,1600.0M USD,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
ca3ce139-762e-5d76-a745-0b100b10ab4f,ART0635,6e09eb1e-79ed-5163-8702-a611f7c20c68,2024-12-12,DATED,PARSED,2024,4,12,2691000000,"€2,446,363,636",EUR,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
ad1a9f0e-8cbb-5cfd-a733-27e1e327c5fb,ART0636,5c86f678-723f-56ff-bd4b-8440df5459ba,,UNDATED,INVALID,,,,900000000,"£708,661,417",GBP,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
36f8dc59-d04a-5b0f-ab0d-3f5f17c92378,ART0637,771af71e-0eea-5ae0-9aff-9a0609ace44a,2024-06-03,DATED,PARSED,2024,2,6,35360000000,"¥5,304,000,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
6da3fa71-d25e-5e0c-aa46-6d7d3f5d9038,ART0638,30365688-fa79-5b90-b869-7fc216599069,2024-07-21,DATED,PARSED,2024,3,7,3168000000,$3.010B - $3.326B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
a7bf7cb7-0463-5e5b-9778-a18902a99416,ART0639,5ed089c3-b138-5004-b73c-fbfc8d07c0ca,2023-02-07,DATED,PARSED,2023,1,2,1450000000,$1450.0 million,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
660e4d36-78cb-53dc-ae0c-3f3d65bdfc72,ART0641,c7cf4719-ebf0-5941-98ae-0c52cbe3097f,2024-08-19,DATED,PARSED,2024,3,8,85000000,$85.0M,USD,UNRESOLVED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
bd7d12b4-13d6-524c-bd75-8c7d5c62d419,ART0642,8d99fa8b-ca33-5878-9209-2b1f97f99f6b,2024-10-10,DATED,PARSED,2024,4,10,1307000000,"$1,307,000,000",USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
c9914afc-4ad3-5942-95dd-af653c25a57f,ART0643,30365688-fa79-5b90-b869-7fc216599069,2022-05-09,DATED,PARSED,2022,2,5,1700000000,$1.700 billion,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
19be4191-eb06-5207-a86a-9e791798fc75,ART0644,dd92adee-a175-5086-8ee3-31cafbbd4d9a,2024-12-14,DATED,PARSED,2024,4,12,1647000000,1647.0M USD,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
c17115f9-df91-5e7e-a016-0357a03b34e3,ART0645,7404b547-e172-5517-92d1-7c31c711048b,2023-06-21,DATED,PARSED,2023,2,6,7600000000,"€6,909,090,909",EUR,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
8285edda-dedc-5c35-83f0-b214ae383931,ART0647,5ed089c3-b138-5004-b73c-fbfc8d07c0ca,2024-01-09,DATED,PARSED,2024,1,1,2250000000,"¥337,500,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
ffaa72ff-01ce-52d3-8e10-7cc529c5f4b8,ART0648,e7f9dcc7-eff3-506f-a8f7-03cd6a783d02,2024-05-25,DATED,PARSED,2024,2,5,50000000,$47.5M - $52.5M,USD,UNRESOLVED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
4f42ac6a-00ae-5299-bf6f-2418dde3ceec,ART0649,a992e412-2b10-50bc-bf9c-23b7974ddb91,2024-01-24,DATED,PARSED,2024,1,1,49500000000,$49500.0 million,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
04988c16-0f64-5914-ae49-316f6c2943bb,ART0650,fa848049-e1a2-57f0-935a-4d48dcaddc61,2024-05-08,DATED,PARSED,2024,2,5,3388000000,$3.388B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
9e836778-71ee-55a1-8dc3-5849c7234d66,ART0651,1eabfb03-492b-52d1-9f8f-afbd3e484ada,2024-10-04,DATED,PARSED,2024,4,10,1156000000,$1156.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
6dc075f5-aed8-5a95-b51e-689eb9418bde,ART0652,9b997e26-b47f-511c-b401-d9b3a6ac9c4f,2023-12-05,DATED,PARSED,2023,4,12,1700000000,"$1,700,000,000",USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
a57cae53-e1bc-5faa-9e98-01a68288f68c,ART0653,dd92adee-a175-5086-8ee3-31cafbbd4d9a,2024-04-18,DATED,PARSED,2024,2,4,1499000000,$1.499 billion,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
d5fb7198-e8bb-5ff7-9620-4f409840d79a,ART0654,8f05416c-1b7c-5110-a049-ff66e663eccf,2022-05-19,DATED,PARSED,2022,2,5,1820000000,1820.0M USD,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
0e797eba-2fa8-5199-9a22-bf41469f2b17,ART0655,9d4d58c5-91bd-5317-85a0-a0cd048740af,2024-12-12,DATED,PARSED,2024,4,12,407000000,"€370,000,000",EUR,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
5007f3e6-58d4-59ff-b9c3-493f17106bde,ART0656,bd719dfe-542a-55b1-b391-b5ab6875b1e2,2022-11-16,DATED,PARSED,2022,4,11,1130000001,"£889,763,780",GBP,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
a30f51e2-4072-5670-b128-3b30e6123b64,ART0657,f36a832f-cd27-58af-b8c6-fb63f6bea323,,UNDATED,INVALID,,,,82290000000,"¥12,343,500,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
9c749ddf-39b6-5ead-8189-ca3b5ba0692d,ART0658,9b997e26-b47f-511c-b401-d9b3a6ac9c4f,2024-02-05,DATED,PARSED,2024,1,2,1785000000,$1.696B - $1.874B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
67112e26-54da-5dfd-b154-36081e9fd70f,ART0659,6e09eb1e-79ed-5163-8702-a611f7c20c68,2024-05-23,DATED,PARSED,2024,2,5,2484000000,$2484.0 million,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
e6de6825-6e41-5540-ae5c-c006507428ad,ART0660,ea56a6ce-74c8-5db9-a8e0-55f570076e47,2024-10-23,DATED,PARSED,2024,4,10,102600000000,$102.600B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
79c3fd31-82d5-5c0d-96fe-c432fa332305,ART0661,c9a9b7c2-97d1-5591-869e-b4f04eeab027,2024-01-18,DATED,PARSED,2024,1,1,7878000000,$7878.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
40cd451a-3825-56b2-ad1e-424e272901b1,ART0662,d693985f-b2d1-5141-9ca6-89a18bbd47fe,2023-06-19,DATED,PARSED,2023,2,6,55760000,"$55,760,000",USD,UNRESOLVED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
456b015f-1b88-5a39-be59-f0b205238697,ART0663,31d3ab7c-19ed-5a35-ac6e-2b6a8f0e6e67,2023-12-22,DATED,PARSED,2023,4,12,8500000000,$8.500 billion,USD,AMBIGUOUS,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
07123f29-b6fa-597b-a96e-4b6d60f0e490,ART0664,245ee582-6dec-5cc1-a198-e4acaa865688,,UNDATED,INVALID,,,,1350000000,1350.0M USD,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
44c9c067-b2e5-5390-8147-eb20a38f3a75,ART0665,8f05416c-1b7c-5110-a049-ff66e663eccf,2024-10-25,DATED,PARSED,2024,4,10,3910000001,"€3,554,545,455",EUR,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
